"id","nom","nbAvis","latitude","longitude","shape_gid","gtrip"
"7365636","Theatre de la Bousolle","7","48.880188","2.353357","66451","187147"
"7146084","Chapitre 20","3","48.853016","2.361166","83325","187147"
"8050262","Eglise Notre Dame des Champs","16","48.84347","2.327073","83333","187147"
"7248864","Pavillon de l  Eau","6","48.84632","2.27287","83330","187147"
"8121602","Rikiki Theatre","3","48.867867","2.335262","83326","187147"
"7186445","La Brulerie de Belleville","7","48.875134","2.381705","82479","187147"
"8408066","Pont d  Arcole","13","48.857037","2.349401","83325","187147"
"8765520","Fontaine du Fellah","1","48.84829","2.32011","83333","187147"
"7088287","Enceinte de Philippe Auguste","12","48.84604","2.34984","82476","187147"
"8702511","Merle Moqueur","3","48.856754","2.396931","82478","187147"
"8702367","Appartement-Atelier de Le Corbusier","4","48.84401","2.25194","83330","187147"
"8702363","Eglise Saint-Ambroise","5","48.861603","2.376246","83328","187147"
"8672903","Le Purgatoire-54 Paradis","10","48.87593","2.349301","66451","187147"
"8685251","Galerie Fatiha Selam","1","48.86413","2.353675","83332","187147"
"8612774","Galerie Chappe","5","48.885","2.341839","83250","187147"
"8831049","Fontaine Des Innocents","1","48.86058","2.34861","82481","187147"
"8730641","Collection de Mineraux","4","48.846413","2.354847","82476","187147"
"8471662","Monument en hommage à Komitas","6","48.86486","2.30806","76102","187147"
"8135398","Les Agapes de Nina","18","48.8563","2.359194","83325","187147"
"8404059","Piscine Georges Hermant","3","48.882477","2.389291","82479","187147"
"8537236","Notre-Dame de la Croix de Ménilmontant","9","48.86849","2.388018","82478","187147"
"8618379","Marche Edgar Quinet","7","48.84049","2.32662","82477","187147"
"7112417","Casa Di Roccapina","1","48.857037","2.349401","83325","187147"
"8724153","Espace Fondation EDF","11","48.85235","2.328196","83327","187147"
"8022539","Moulin de la Charite","4","48.83929","2.328444","82477","187147"
"8545729","Buste d  Antoine de Saint-Exupéry","4","48.86289","2.30819","83327","187147"
"8639899","Gare Montparnasse","62","48.84011","2.32178","82477","187147"
"7772895","Phono Museum","6","48.88212","2.34135","83329","187147"
"7399407","Abbaye de Port-Royal","5","48.839073","2.33814","82477","187147"
"7621672","Bustro Nome","30","48.872753","2.294031","83330","187147"
"8416997","A mere","69","48.87182","2.348368","66451","187147"
"7095002","Pages","126","48.870926","2.296156","83330","187147"
"7612205","Copperbay","39","48.86983","2.35714","66451","187147"
"7363002","BOUILLON","131","48.87906","2.34542","83329","187147"
"8443277","L  Evenement Gourmet","17","48.84493","2.381428","83324","187147"
"8037628","Place du Châtelet","49","48.85776","2.3476","83325","187147"
"9770806","Paris On Wheels","2","48.864876","2.322942","82481","187147"
"8121840","Au Petit Théâtre du Bonheur","2","48.88527","2.340621","83250","187147"
"7303490","La Vache Dans Les Vignes","53","48.86989","2.367622","66451","187147"
"7258641","International Visual Theatre","1","48.881325","2.332942","83329","187147"
"7051978","L  Oie Bleue","1","48.86293","2.352354","83332","187147"
"8476966","Le Défenseur du Temps","9","48.862274","2.352517","83332","187147"
"7809901","Les Affames,","97","48.86883","2.33758","83326","187147"
"8733839","L  Embâcle","7","48.853485","2.333131","83333","187147"
"8646817","Vol de Santos-Dumont","2","48.866325","2.236705","83330","187147"
"8773606","Notre Dame d  Esperance","8","48.85563","2.37449","83328","187147"
"8000640","Art Symbol Gallery","5","48.856537","2.365005","83325","187147"
"7717130","Galerie Colbert","14","48.866703","2.339029","83326","187147"
"8290116","Temple Protestant de Passy-Annonciation","4","48.86192","2.280438","83330","187147"
"7182525","Galerie des Enfants du Museum","7","48.84206","2.356197","82476","187147"
"8653642","Maison d  Ourscamp","4","48.855583","2.357211","83325","187147"
"7256849","Dorothy  s Gallery","1","48.85541","2.37526","83328","187147"
"7248858","Gagosian Gallery","1","48.87015","2.31143","76102","187147"
"7034807","Editions Baleine","6","48.886578","2.346147","83250","187147"
"8442819","Parc Sainte-Périne","5","48.84628","2.270013","83330","187147"
"7086279","Jardin de la Rue de Châtillon","3","48.827602","2.323149","82477","187147"
"7085832","UNESCO Building","18","48.85002","2.30615","83327","187147"
"7131089","Théâtre Pixel","2","48.895424","2.35107","83250","187147"
"8639932","Place Camille Jullian","6","48.84207","2.33515","83333","187147"
"8602598","Librairie Auguste Blaizot","3","48.87366","2.309543","76102","187147"
"8768395","Passage Choiseul","19","48.86789","2.335253","83326","187147"
"8768654","Jardin des Grands Explorateurs","6","48.84269","2.33633","83333","187147"
"6777321","La Cave Boutique de Joel Robuchon a Paris","4","48.85597","2.32515","83327","187147"
"8285492","Les Petites Parisiennes","3","48.85721","2.364804","83332","187147"
"8755696","Pont Saint-Louis","21","48.857037","2.349401","83325","187147"
"8002824","Atelier Vermeer","1","48.829456","2.33385","82477","187147"
"7613144","Heliparis","1","48.834217","2.274513","83331","187147"
"8404075","Piscine Château des Rentiers","1","48.830463","2.362003","82480","187147"
"7901068","Greenlux Car","0","48.84345","2.256284","83330","187147"
"8815146","Paris City Theater","0","48.84244","2.301226","83331","187147"
"8359734","Marion Vidal","0","48.88156","2.345138","83329","187147"
"8746999","Eco-Karma","0","48.85522","2.337849","83333","187147"
"8002047","Galerie Oneiro","2","48.8608","2.361303","83332","187147"
"8732260","Synagogue Chasseloup-Laubat","2","48.84775","2.30497","83331","187147"
"8848151","Passage de L  Ancre","8","48.864323","2.352878","83332","187147"
"8732255","Église Orthodoxe des Saints-Archanges","2","48.83782","2.36501","82480","187147"
"8822257","Statue d  Arthur Rimbaud","5","48.85095","2.36271","83325","187147"
"8099414","La Galerie des Ateliers d  Artistes de Belleville","2","48.869846","2.382283","82478","187147"
"8768899","Gare Montparnasse","11","48.857037","2.349401","83325","187147"
"8732261","Union Libérale Israélite de France","0","48.86925","2.28854","83330","187147"
"8702820","Fontaine du Fellah","7","48.84932","2.32206","83333","187147"
"7051961","Le Loup Dodu","0","48.85001","2.383511","83324","187147"
"6989385","Sentier D  interpretation du Pointeau","0","48.89454","2.34112","83250","187147"
"6874623","Painvie","2","48.830956","2.34545","82480","187147"
"7810346","U Mulinu","151","48.84108","2.36229","82480","187147"
"9882728","Théâtre Tristan Bernard","8","48.87882","2.31921","76102","187147"
"9786891","Residence Capitaine Paoli","13","48.876087","2.37189","66451","187147"
"2295996","Short Stay Apartment Louvre","11","48.86186","2.34053","82481","187147"
"7899151","Rayz Private Suites","90","48.86938","2.331754","83326","187147"
"1950310","Eymard House","18","48.874058","2.302035","76102","187147"
"10069411","Hôtel du Globe","4","48.86632","2.350593","83326","187147"
"3627414","Short Stay Apartment Museum View","56","48.84302","2.36332","82480","187147"
"8855771","Hotel Grand Amour","77","48.874542","2.356206","66451","187147"
"8430764","Residence Charles Floquet","37","48.85613","2.29416","83327","187147"
"9789231","Guest House Opéra","2","48.87323","2.344627","83329","187147"
"6528051","Hotel d  Orleans Paris Gare de l  Est","11","48.8697","2.350806","83326","187147"
"9761928","Renaissance Paris Republique Hotel","97","48.86878","2.36102","66451","187147"
"8396989","Hotel du Metro","11","48.89035","2.348713","83250","187147"
"4501086","Auberge de Jeunesse Yves Robert","90","48.86462","2.36323","83332","187147"
"778333","Paris-Oasis","195","48.88589","2.345872","83250","187147"
"286333","Lucky Youth","106","48.87202","2.393558","82478","187147"
"7906143","Villa Montabord","37","48.89154","2.31939","82475","187147"
"8552241","Hôtel Tréma","43","48.890896","2.376187","82479","187147"
"9799377","Apparteo Palatino Paris 13","7","48.821014","2.363672","82480","187147"
"9834576","Chambre d  Hote de Paris","1","48.827484","2.346109","82480","187147"
"8643265","Hipotel Paris Gare du Nord Merryl","18","48.885426","2.360489","83250","187147"
"7810147","Le Cafe des Chats","12","48.86226","2.35607","83332","187147"
"9883872","Singjan-Sabaikaya","27","48.882755","2.339825","83329","187147"
"8613951","Molitor Spa by Clarins","1","48.845005","2.253384","83330","187147"
"8873870","Square René-Le Gall","7","48.832977","2.351298","82480","187147"
"9454443","Petit Bain","7","48.83326","2.37908","82480","187147"
"9800870","Théàtre du Nord Ouest","3","48.870308","2.352767","66451","187147"
"5531312","Hotel Obododo","27","48.85951","2.389189","82478","187147"
"8874618","Les Piaules","63","48.87006","2.3789","82478","187147"
"7118996","Studios Paris Appartement - Le Jardin de Montmartre","6","48.88571","2.338645","83250","187147"
"5238144","Hotel Saint Pierre","37","48.883446","2.344998","83329","187147"
"8873883","Eden Lodge Paris","13","48.85614","2.391759","82478","187147"
"8828298","Lodge In Mis","192","48.82133","2.376578","82480","187147"
"236436","Auberge Internationale des Jeunes","447","48.85106","2.378649","83324","187147"
"9821843","Centre de Musique de Chambre de Paris","94","48.884197","2.309249","82475","187147"
"9788440","Port Autonome de Paris","7","48.850895","2.367287","83325","187147"
"9861535","Rue Daguerre","12","48.857037","2.349401","83325","187147"
"9874669","Galerie Dina Sabourin","1","48.85315","2.36142","83325","187147"
"9583509","Flo de Paris","2","48.851173","2.339155","83333","187147"
"9788204","Le Triomphe de Silene","4","48.857037","2.349401","83325","187147"
"9874029","La Cite fleurie","2","48.834515","2.343189","82480","187147"
"10034068","Parc de Choisy","6","48.82755","2.36217","82480","187147"
"9788499","Monument du Corps Expeditionnaire Russe","6","48.864758","2.310333","76102","187147"
"10059330","Passage du Prado","6","48.87031","2.35315","66451","187147"
"10058792","Chateau de la Reine Blanche","4","48.835346","2.351172","82480","187147"
"9727677","Galerie Joseph","1","48.86597","2.346025","83326","187147"
"9718241","A La Folie Théâtre","6","48.86154","2.37471","83328","187147"
"9788451","Peniche Anako","1","48.88648","2.37412","82479","187147"
"9808811","Comédie Nation","2","48.850613","2.391274","83328","187147"
"9991683","le Lieu du Desing","1","48.89615","2.38017","82479","187147"
"9581517","Eglise Notre-Dame du Rosaire","2","48.829285","2.307893","82477","187147"
"9808614","Le Coffee Tour","0","48.853806","2.333519","83333","187147"
"10070865","Inter Mundos Galerie d  Art contemporain","0","48.853745","2.366344","83325","187147"
"10106374","Theatre de la Contrescarpe","0","48.84446","2.34884","82476","187147"
"10020403","Art Paris Art Fair","0","48.866055","2.310151","76102","187147"
"10020405","Paris Photo","6","48.86611","2.310266","76102","187147"
"10105039","Théâtre de la Contrescarpe","1","48.84446","2.34884","82476","187147"
"10020407","Festival Rock en Seine","10","48.83988","2.220857","49921","187147"
"9568037","Dhalgren Gallery","0","48.840637","2.399035","83324","187147"
"10476915","Mazarine library","2","48.857483","2.337079","82481","187147"
"10203026","La Chambre Parisienne","13","48.88245","2.348645","83329","187147"
"5602759","Bed And Breakfast Magnolia","1","48.89206","2.32225","82475","187147"
"10159593","Hôtel La Comtesse","75","48.853867","2.307202","83327","187147"
"5971060","Bed & Breakfast Batignolles","1","48.882446","2.323722","76102","187147"
"5247719","Bed And Breakfast Ardennes","1","48.89019","2.38498","82479","187147"
"10134720","Hipark Paris La Villette","13","48.88594","2.39686","82479","187147"
"10328342","Hôtel Monge","147","48.844814","2.352468","82476","187147"
"10316201","Hotel du Globe 18","1","48.889","2.354367","83250","187147"
"8506273","Goralska Résidences Paris Bastille","32","48.84826","2.36587","83324","187147"
"10228834","Paris Square","2","48.87456","2.299292","76102","187147"
"9781327","Guest House Canal View","2","48.88943","2.380986","82479","187147"
"8467404","The Bo Studio","1","48.88009","2.334517","83329","187147"
"10274449","Le 1er Etage Opera","7","48.874557","2.330906","83329","187147"
"5602757","Bed And Breakfast Bolero","1","48.889687","2.386179","82479","187147"
"6418131","Les Appartements du Moulin Rouge","5","48.892677","2.323182","82475","187147"
"7140473","Spa Thémaé Paris","206","48.863796","2.340049","82481","187147"
"10428970","Taxi Moto And Co","0","48.88396","2.271082","50666","187147"
"9710243","Ever Photo Shoot","184","48.855717","2.28776","83331","187147"
"10232627","Destination Danger","82","48.84736","2.378711","83324","187147"
"10065530","Paris 15:15","24","48.867504","2.313603","76102","187147"
"10225489","Exposition James Bond 007","87","48.889305","2.393807","82479","187147"
"10377662","Paris by VR","1","48.857037","2.349401","83325","187147"
"10436358","Aventours","6","48.857037","2.349401","83325","187147"
"10128174","Fragonard Musée du Parfum","142","48.87159","2.329129","83329","187147"
"7296414","Paris Celebrity Tours","41","48.857037","2.349401","83325","187147"
"10177151","Galeries d  Anatomie Comparée et de Paléontologie","20","48.84316","2.362888","82480","187147"
"10185521","Sephora","20","48.871563","2.305327","76102","187147"
"10196212","Pont de la Concorde","15","48.86242","2.310895","83327","187147"
"10127325","RunRun Tours","1","48.852562","2.337438","83333","187147"
"7107038","Laurette Théâtre Paris","7","48.871548","2.368177","66451","187147"
"10398853","Les Jardins du Trocadero","19","48.86342","2.286934","83330","187147"
"10136624","Marché St. Germain","7","48.851765","2.336383","83333","187147"
"10180828","Place Saint André des Arts","8","48.852444","2.34182","83333","187147"
"10171785","Pont au Double","12","48.8529","2.34743","83325","187147"
"10180824","Square de l  Ile de France","13","48.85248","2.35223","83325","187147"
"10213524","Fontaines du Théâtre Français","4","48.863937","2.335195","82481","187147"
"10252290","Esplanade Gaston Monnerville","10","48.84438","2.337562","83333","187147"
"10219061","Palais Brongniart","9","48.86959","2.34104","83326","187147"
"10163512","Pont Marie","7","48.851913","2.35861","83325","187147"
"10291290","Pont Saint-Michel","12","48.85382","2.34383","83333","187147"
"10155289","Basilique Notre Dame des Victoires","11","48.86646","2.340812","83326","187147"
"10231177","Rue de Lappe","6","48.853592","2.372939","83328","187147"
"10446054","Fontaine Wallace à","5","48.84733","2.273459","83330","187147"
"10228849","Porte Saint Martin","14","48.86935","2.355702","66451","187147"
"10216208","Club Francais du Vin","1","48.871223","2.341422","83329","187147"
"10302116","Cité Florale","3","48.82278","2.34365","82480","187147"
"10151985","Carpenters Workshop Gallery","2","48.858288","2.352424","83325","187147"
"10340849","Square des Missions Etrangeres","5","48.85257","2.3238","83327","187147"
"10387385","Emilio Robba","2","48.86666","2.33967","83326","187147"
"10386154","Tout s  arrange","1","48.84145","2.32682","82477","187147"
"10356420","Ferme de Paris","2","48.82488","2.44625","83324","187147"
"10236682","Musée d  Ennery","2","48.871567","2.281382","83330","187147"
"10372975","Petit-Pont-Cardinal-Lustiger","9","48.853886","2.346241","83325","187147"
"10389617","La Fille du Pirate","1","48.8512","2.29955","83331","187147"
"10229446","Eglise Notre-Dame des Blancs-Manteaux","3","48.858955","2.357758","83325","187147"
"10339245","Square Samuel Rousseau","5","48.85992","2.31661","83327","187147"
"10229215","Kin Liou","1","48.854397","2.3242","83327","187147"
"10191779","Les Etoiles du Rex","6","48.87056","2.347707","83326","187147"
"10166548","Vingtième Théâtre","1","48.867905","2.389468","82478","187147"
"10105969","Galaxie des Arts","1","48.85534","2.364354","83325","187147"
"10218005","Eglise Saint Nicolas des Champs","6","48.86579","2.353903","83332","187147"
"10166495","Quartier La Goutte d  Or","2","48.885025","2.352389","83250","187147"
"10133628","Crêperie Mad  eo","91","48.833813","2.289563","83331","187147"
"10412606","Theatre le Lieu","1","48.87529","2.34538","83329","187147"
"10407392","Paroisse Saint Pierre de Montrouge","2","48.82859","2.32724","82477","187147"
"10377984","Pont Notre Dame","8","48.85566","2.34838","83325","187147"
"10294289","Galerie Lionelle Courbet","1","48.85021","2.31814","83327","187147"
"10252110","Pavillon Carré de Baudouin","3","48.8701","2.394063","82478","187147"
"10213545","Passage du Bourg-l  Abbé","4","48.864506","2.350845","83326","187147"
"10356443","Eglise Saint Laurent","9","48.87455","2.35788","66451","187147"
"10378683","Jardin Serge Gainsbourg","2","48.87772","2.40773","82478","187147"
"10136094","Jardin Sauvage de St-Vincent","5","48.88838","2.341537","83250","187147"
"10121545","Hotel des Monnaies","2","48.856678","2.339057","82481","187147"
"10249770","Eglise Saint Jacques du Haut Pas","3","48.8437","2.341102","82476","187147"
"10252634","Chapelle Saint Joseph de Cluny","3","48.835865","2.337753","82477","187147"
"10216117","TukTuk Ride Paris","55","48.862926","2.33603","82481","187147"
"10136280","Les Calèches De Versailles","0","48.857037","2.349401","83325","187147"
"10440818","Jardin du Ranelagh","4","48.85896","2.269688","83330","187147"
"10439599","Chapelle Sainte-Therese","1","48.85108","2.27202","83330","187147"
"10440681","Chapelle Sainte Bernadette","4","48.84763","2.26877","83330","187147"
"10180732","Sotheby  s","2","48.870617","2.31784","76102","187147"
"10426937","Grand Roue de Paris","49","48.86468","2.32056","76102","187147"
"10433170","Le Messager Zadkine","3","48.86248","2.30607","83327","187147"
"10435141","Parc Georges Brassens","11","48.8327","2.30045","83331","187147"
"10292773","Galerie Vieceli","0","48.85583","2.36765","83325","187147"
"10225473","Dynamo Cycling","1","48.86904","2.336534","83326","187147"
"10389604","AviaSim Paris","0","48.83513","2.3742","82480","187147"
"10440757","Fontaines Wallace","8","48.85536","2.34779","83325","187147"
"10163614","Théâtre du Temps","0","48.860126","2.381618","83328","187147"
"10423569","Lac Daumesnil","6","48.8331","2.413775","83324","187147"
"10151913","Galerie 3F","0","48.885704","2.338235","83250","187147"
"10421829","Les Parisettes","0","48.84682","2.28931","83331","187147"
"10133133","Le Guignol de Paris","1","48.87691","2.381105","82479","187147"
"9865705","Hotel Saint-Marc","130","48.87079","2.338249","83329","187147"
"10243632","Sense Eat","83","48.854263","2.338296","83333","187147"
"10118915","Les Artizans","79","48.86374","2.346614","82481","187147"
"10388862","Les Pinces Saint-Germain","64","48.85406","2.33831","83333","187147"
"10149750","Les Tables d  Augustin","48","48.89222","2.324175","82475","187147"
"10276383","Nitrogenie Paris","26","48.861847","2.35183","83332","187147"
"10319445","La Chambre du Marais","61","48.863617","2.3608","83332","187147"
"10103843","Relais 12bis","11","48.853867","2.294211","83331","187147"
"10350792","Hôtel Square Louvois","53","48.86843","2.33679","83326","187147"
"10118738","Dr Feelgood les Halles","23","48.860863","2.350189","83325","187147"
"10179157","La Franche-Croquée","32","48.882812","2.318358","82475","187147"
"10222301","Loco","113","48.873753","2.342563","83329","187147"
"10123319","Fosca","50","48.84578","2.37177","83324","187147"
"10184174","Patuco","21","48.868538","2.368557","83328","187147"
"10147168","Augusto","24","48.88071","2.33907","83329","187147"
"10130558","Fichon","37","48.890896","2.345193","83250","187147"
"10145677","Mezze De Beyrouth","31","48.83645","2.31993","82477","187147"
"10108135","Les Petits Crus","33","48.855335","2.371807","83328","187147"
"10171206","Restaurant Marzo","49","48.85603","2.32495","83327","187147"
"10294387","Bistrot Maison Rouge","46","48.860466","2.346688","82481","187147"
"10226391","ORIGIN Restaurant by Renaissance Paris Republique Hotel","27","48.86844","2.36089","66451","187147"
"10121949","Vapiano Marbeuf","117","48.86955","2.30548","76102","187147"
"10201111","Pedzouille","39","48.87586","2.34836","83329","187147"
"10207126","Ni Vu Ni Connu","32","48.881313","2.33426","83329","187147"
"10207281","Léon de B - Paris - Rosa Parks","31","48.89859","2.375243","82479","187147"
"10280818","KOKO BISTRO","48","48.883816","2.371847","82479","187147"
"10179554","Restaurant Champeaux","318","48.86225","2.346591","82481","187147"
"10155380","Amarena Ristorante","24","48.841805","2.349634","82476","187147"
"10188051","JAMES BUN","66","48.8835","2.32632","82475","187147"
"10243621","Habanero Café","26","48.85386","2.372474","83328","187147"
"10305139","La Grange","41","48.88001","2.296002","82475","187147"
"10288232","Filomena","34","48.85166","2.33619","83333","187147"
"10165474","The Hardware Societe","55","48.886875","2.344577","83250","187147"
"10226462","Oishinoya","7","48.870586","2.341798","83329","187147"
"10393499","Raffinati","19","48.889565","2.348393","83250","187147"
"10375907","Libra","38","48.85663","2.3026","83327","187147"
"10164671","Thevenin Saint Placide","8","48.84678","2.327309","83333","187147"
"10183503","Mexindiana","10","48.886738","2.389654","82479","187147"
"10212316","Le Borromée","21","48.841003","2.306265","83331","187147"
"10264522","Le Jean Mouloud","31","48.893944","2.332198","83250","187147"
"10255783","Maison Marnay","12","48.85868","2.350327","83325","187147"
"10226836","L  Envigne","11","48.88019","2.32569","76102","187147"
"10254524","La Traboule","25","48.872517","2.315256","76102","187147"
"10135060","Banhmila","9","48.884586","2.32478","82475","187147"
"10366423","Caminito","28","48.86838","2.34771","83326","187147"
"10303004","Kalinka International","11","48.873756","2.345015","83329","187147"
"10734870","Hoppy Corner","5","48.86776","2.34744","83326","187147"
"10172012","Kaitleen","37","48.86624","2.338805","82481","187147"
"10314321","Anticafé République","8","48.8695","2.36156","66451","187147"
"10250739","Bêp Vietnamese Street Food","11","48.877304","2.350639","66451","187147"
"9857409","Crepolog","33","48.854015","2.36245","83325","187147"
"10365572","VIDICI Paris Gare de l  Est","14","48.87643","2.357397","66451","187147"
"10149327","Starbucks","5","48.86203","2.34965","82481","187147"
"10361273","Arsène, l  omelette aux œufs","32","48.86525","2.35051","83326","187147"
"10346958","Topho","13","48.875782","2.327723","83329","187147"
"10241527","L  exposition Café","4","48.890327","2.39127","82479","187147"
"10124878","Monts et Rizieres","7","48.840393","2.351869","82476","187147"
"10271720","Les P  tits Plats By Vito","5","48.87696","2.29169","82475","187147"
"10222629","Le Compère","11","48.86663","2.34581","83326","187147"
"10112863","LA BOTTEGA 131","35","48.844414","2.318067","83331","187147"
"10156034","Auberge St Antoine","12","48.85014","2.385261","83324","187147"
"9796906","Bar & Beer","9","48.83723","2.391659","83324","187147"
"10120515","Restaurant hêvî","10","48.831833","2.358058","82480","187147"
"10394887","B&M Montmartre","20","48.88441","2.33983","83250","187147"
"10374162","Le Grain","7","48.83945","2.38158","83324","187147"
"10135996","MORABEZA","13","48.821926","2.342326","82477","187147"
"10349908","Kisin","14","48.87031","2.31057","76102","187147"
"10251960","Il Tronchetto","21","48.84951","2.290896","83331","187147"
"10298761","Thiou","25","48.854378","2.309326","83327","187147"
"10253315","Hotel Lumen","5","48.865257","2.332963","82481","187147"
"10175656","Au lys d  Asie","2","48.878674","2.371295","66451","187147"
"10156288","Casa Gardelli","7","48.877","2.350494","66451","187147"
"10266149","Osaba","8","48.848896","2.325619","83333","187147"
"10359557","Elaichi Vegetarian Street Food","12","48.86956","2.355734","66451","187147"
"10247889","Le Bar des Halles","3","48.861137","2.34422","82481","187147"
"10373863","Thai 16","4","48.85058","2.277397","83330","187147"
"10131114","L  Atelier des Guillemites - Restaurant - Antiquaire - Salon de thé","10","48.858093","2.357244","83325","187147"
"10394182","Le Beaufour","60","48.84962","2.29492","83331","187147"
"10343610","Sushi King","7","48.86373","2.40416","82478","187147"
"10390991","Cafe Trisha","4","48.872","2.34993","66451","187147"
"10160893","Umi","9","48.886154","2.31193","82475","187147"
"10253593","MARTIN Bar by Renaissance Paris Republique Hotel","6","48.86878","2.36102","66451","187147"
"10337621","Rusidda","7","48.86605","2.35747","83332","187147"
"10218453","Holiday Cafe","9","48.83926","2.26106","83330","187147"
"10268777","Maison Julien","3","48.872932","2.309783","76102","187147"
"10326864","Huguette Maison de famille","6","48.84663","2.3275","83333","187147"
"10188766","Restaurant Raviolis","4","48.8731","2.38075","82479","187147"
"10166205","Brasserie Tabac Saint Germain","3","48.85994","2.404039","82478","187147"
"10339669","L  Accord Parfait","11","48.84518","2.28899","83331","187147"
"10106371","Mamie Burger Faubourg St-Denis","4","48.873035","2.354309","66451","187147"
"10396847","Le Cent dix sept","3","48.85583","2.37523","83328","187147"
"10287483","Tim La Princesse","1","48.890686","2.35083","83250","187147"
"10178062","Daemluy","4","48.834557","2.404308","83324","187147"
"10378372","Pizzeria 77","1","48.85248","2.40435","82478","187147"
"10302912","Wa Thai Paris","1","48.84434","2.27037","83330","187147"
"10275510","Kitchen Story","6","48.86456","2.35657","83332","187147"
"10174919","Le grenier à Pain","1","48.88986","2.34218","83250","187147"
"10372212","Le Berry","23","48.89011","2.31935","82475","187147"
"10373036","Fish Point","2","48.8732","2.33024","83329","187147"
"10365177","Les Garçons","14","48.86571","2.37459","83328","187147"
"10361497","La Fontaine d  Or","1","48.85678","2.37766","83328","187147"
"10261546","Wok Gambas","1","48.86368","2.350549","83326","187147"
"10154192","Chez Bob de Tunis","4","48.87437","2.346947","83329","187147"
"10256966","Tonki","12","48.87096","2.326768","83329","187147"
"10151350","LA CARAVANE PASSE","13","48.893276","2.336203","83250","187147"
"10218044","Univerre Paris","2","48.85114","2.337","83333","187147"
"10146060","Hua Dong","1","48.86173","2.35357","83332","187147"
"10147007","Le Vestibule Café","7","48.85688","2.37465","83328","187147"
"10247429","Angkor Monorom","1","48.83191","2.32472","82477","187147"
"10331734","Le Cafe de L  Arbalete","4","48.84056","2.35041","82476","187147"
"10349099","Ma Douce Soeur","3","48.837254","2.279471","83331","187147"
"10240225","Ô Petit Naples","2","48.838436","2.300753","83331","187147"
"10232631","ZAFITO Restaurant","7","48.880234","2.331555","83329","187147"
"10345330","Gregoire","2","48.84388","2.35247","82476","187147"
"10332859","Restaurant Sakura","6","48.85467","2.37261","83328","187147"
"10159454","Sushi L.j","2","48.89174","2.321043","82475","187147"
"10248508","Jais","17","48.862057","2.309445","83327","187147"
"10123556","Wok Store Paris","1","48.869137","2.334206","83326","187147"
"10342255","Monkey","12","48.880684","2.335303","83329","187147"
"10105914","Delawells Crêpes","2","48.84761","2.267952","83330","187147"
"10312911","Pizza Hut","4","48.87715","2.344495","83329","187147"
"10310146","Cottage Elysée","4","48.87047","2.303262","76102","187147"
"10303002","Le Purple Bar","9","48.87692","2.306913","76102","187147"
"10302520","La Chope","2","48.8818","2.365657","66451","187147"
"10379192","La Truffe Noire","2","48.84062","2.30464","83331","187147"
"10301053","Raw","24","48.85883","2.364373","83332","187147"
"10284451","The Office Table D  hotes","1","48.831585","2.379165","82480","187147"
"10288949","Café Antonia","63","48.871742","2.314988","76102","187147"
"10391816","Club Station","3","48.87717","2.33227","83329","187147"
"10393907","Les Lèvres Rouges","7","48.88525","2.33732","83250","187147"
"10283228","Bar Lounge 18.75","4","48.88532","2.330149","83250","187147"
"10186411","Les 2 au coin","13","48.869656","2.349664","83326","187147"
"10374926","Loulou","7","48.86322","2.3333","82481","187147"
"10211003","Chez Paulette","19","48.8452","2.382737","83324","187147"
"10263131","Le Doyen","16","48.866795","2.315769","76102","187147"
"10358815","Le Passage","25","48.847534","2.352927","82476","187147"
"10246133","Fondue 9","3","48.866062","2.350887","83326","187147"
"10358446","Le Petit Caillou","17","48.85665","2.30323","83327","187147"
"10305561","Paris Follie  s","12","48.86753","2.289866","83330","187147"
"10276068","Lili  s NYC","6","48.86723","2.33513","82481","187147"
"10176541","Le Fleur Bleu","17","48.847046","2.329751","83333","187147"
"10152550","Al Dabké","3","48.862988","2.352115","83332","187147"
"10148090","Paris French Cantine","8","48.830425","2.354319","82480","187147"
"10189804","Alimento","42","48.849884","2.352096","82476","187147"
"10215286","Cojean","5","48.87101","2.30973","76102","187147"
"10342814","Lucy Restaurant","8","48.85271","2.40387","82478","187147"
"10162680","Sushi Sun","15","48.842827","2.294752","83331","187147"
"10162385","Mavrommatis","5","48.87847","2.2839","82475","187147"
"10270975","Nagoya","7","48.84428","2.32206","83331","187147"
"10173751","Restaurant Sepna","11","48.88618","2.326488","82475","187147"
"10395466","The Thistle Pub","3","48.86392","2.35016","83326","187147"
"10355681","Harper  s Paris 18 (Coffee Shop)","13","48.89437","2.34324","83250","187147"
"10356313","Bagel Corner","6","48.873833","2.335223","83329","187147"
"10174730","Café Fluctuat Nec Mergitur","10","48.868","2.36299","66451","187147"
"10192706","Dindigul Thalappakatti","13","48.88022","2.35768","66451","187147"
"10194107","Indochine Express","6","48.87854","2.329246","83329","187147"
"10021783","Little Temple bar","7","48.85226","2.334485","83333","187147"
"10311013","L  Accolade","45","48.837326","2.289382","83331","187147"
"10387971","L  Ivoire Gourmand","3","48.934795","2.348049","54034","187147"
"10383815","Volver Pizzeria Argentine","14","48.85551","2.37421","83328","187147"
"10274658","Persepolis","1","48.857037","2.349401","83325","187147"
"10294046","Mona Lisa","1","48.84916","2.37034","83324","187147"
"10266301","Daily Food","1","48.83927","2.260867","83330","187147"
"10371885","Royal Luxembourg","1","48.84675","2.341092","82476","187147"
